1984,-6.9,-11.2666666667,0.8,5.4666666667,11.0666666667,17.0333333333,20.0666666667,20.1333333333,11.5,6.3666666667,0.9666666667,-11.1333333333
1985,-4.2333333333,-0.9666666667,-2.8666666667,9.2,11.1333333333,16.6,19.4666666667,16.6333333333,12.8333333333,5.1,-0.1333333333,-1.4666666667
1986,-2.4,-2.7333333333,-2.6,5.9,12,14.5666666667,18.9,17.2333333333,14.5333333333,6.6666666667,0.0666666667,-2.9
1987,-1.6,-1.2333333333,1.8,5.3666666667,10.7,13.2666666667,17.1666666667,18.6,12.1666666667,1.4333333333,0.2333333333,1.3333333333
1988,-3.3666666667,-4.6333333333,-0.7,8.6666666667,9.5,16.6333333333,18.5666666667,15.8333333333,12.7333333333,5.3,5.9666666667,-0.5
1989,-6.5333333333,-8.2666666667,1.0666666667,8.9333333333,10.1666666667,14.3,17.9666666667,17.7666666667,11.9,7.9666666667,0.5333333333,0.4333333333
1990,-5.8666666667,-4.1333333333,0.4,5.7,12.9,18.6,17.5666666667,17.6666666667,14.0666666667,6.9666666667,3.3,-2.6666666667
1991,-5.3666666667,-4.3666666667,-0.9,7.6,11,15.2,18.8666666667,17.2,13.4666666667,7.3,2.3666666667,-1.8666666667
1992,-3.3333333333,-2.0333333333,-2.8666666667,7.8,9.4,14.4666666667,17.9333333333,15.4,10.5,6.4666666667,5.2,-2.4
1993,-5.9333333333,-3.8333333333,-0.7333333333,6.3,9,15.9666666667,17.7333333333,15.5666666667,12.1666666667,4.8666666667,-2.0333333333,-1.8
1994,-4.7333333333,-7.4,2.2666666667,3.9,12.2,17.1666666667,18.5666666667,18.3333333333,9.5,6.6,5,-3.5
1995,-5.4333333333,-3.1333333333,0.5,6.8666666667,11.4666666667,16.7,18.5,17.4666666667,13,5.7,4.7,-4.4
1996,-6.6333333333,-4.6,-2.4,3.7666666667,9.9666666667,15.1666666667,17.6,16.4666666667,13.1333333333,6.1666666667,-0.1666666667,-0.2666666667
1997,-2.8666666667,-4.9666666667,0.5666666667,9.7666666667,11,16.5,19.9,17.2333333333,13.7333333333,10.1,-1,-3.4
1998,-4.2666666667,-3.5666666667,-0.8666666667,7.6,10.3,14.7333333333,18.1,17.7333333333,13.3666666667,6.8666666667,2.9,0.2
1999,0.1,0.6666666667,-2.1666666667,5.7,12.7333333333,13.7666666667,16.8333333333,18.5,12.4,7.7666666667,0.4333333333,-0.0666666667
2000,-3.6666666667,-4.5,-0.2,10.0333333333,13.1,15.7666666667,18.7,18.4666666667,13.3666666667,3.7666666667,-0.5666666667,-1
2001,-5.8,-2.8666666667,6.8333333333,7.5666666667,14.4333333333,16.4333333333,16.9666666667,16.5333333333,10.6,4.7333333333,3.1,-3.0666666667
2002,-2.5,-1.2333333333,3.9,6.2333333333,10.1333333333,15.3,17.1,18.8666666667,12.9666666667,9.1333333333,3.3,-5.2
2003,-1.4666666667,-2.7,0.2333333333,4.1666666667,9.9666666667,14.8666666667,16.5,16.5666666667,13.0333333333,7.9333333333,0.6,-2.6333333333
2004,-3.5,-1.4333333333,1.5333333333,7.2,12.2333333333,16.2333333333,17.5666666667,16.7666666667,12.4,5.2333333333,3.8333333333,-2.6
2005,-5.1,-5.8,4.1,7.6,11,17.2666666667,19.9,15.9,13.9,7.6,1.2666666667,-1.3333333333
2006,-9.4,-0.0333333333,3.6,8.2,14.1666666667,15.8333333333,17.2666666667,18.6,11.9333333333,9.2666666667,2.3666666667,-3
2007,-2.9333333333,-1.5333333333,0.1666666667,10.4666666667,12.7,17.2333333333,18.9,17.8666666667,13.2333333333,4.3333333333,3.9,-5.9333333333
2008,-10.9666666667,-6.9666666667,6.0333333333,7.8333333333,14.7333333333,18,19.7333333333,19.1,12.3666666667,6.4,1.0333333333,-1.8333333333
2009,-2.7,-2.5,2.2,5.7,11,18.2666666667,16.7666666667,11.4333333333,6.8333333333,5.3666666667,0.6,-2.3666666667
2010,-2.2,-3.4,3.4333333333,8.4333333333,11.2666666667,16.0666666667,17.7333333333,18.4,12.4,8.3333333333,3.7666666667,-1.1333333333
2011,-6.4666666667,-5.3333333333,0.1333333333,9.2333333333,12.9,16.3666666667,18.6,18.2,13.3333333333,7.2333333333,-1.2,-6.9333333333
